Sample in Buffer,Sample in Window,TRIGGER,ddr3_top/ddr3_FSM/current_state[3:0],ddr3_top/ddr3_FSM/ddr3_rd_en_counter[6:0],ddr3_top/ddr3_FSM/ddr3_rd_en_counter_full[6:0],ddr3_top/app_addr[28:0],ddr3_top/app_cmd_1[0:0],ddr3_top/app_cmd[2:1],ddr3_top/ddr3_FSM/rd_burst_addr_counter[20:0],ddr3_top/ddr3_FSM/rd_burst_data_counter_full[21:0],ddr3_top/ddr3_FSM/rd_burst_addr_counter_full[21:0],ddr3_top/ddr3_FSM/rd_burst_data_counter[20:0],ddr_dout_256bit_full[255:0],u_ila_0_app_en,ddr3_top/app_rd_data_valid,u_ila_0_app_rdy,ddr3_top/app_wdf_rdy,ddr3_top/app_wdf_wren,ddr_fifo_full_s_empty,ddr_fifo_s_empty,rd_burst_data_full_valid
12159,12159,0,0110,0,63,9873504,1,00,53984,1234187,1234188,53984,6d3d5c9b5c9a755d6cdc751d6d1d6d1d64bc6d1d64dc6cfc753e755e64fc64fd,0,1,1,1,0,0,0,1
12160,12160,0,0110,0,25,9873704,1,00,54048,1234188,1234213,54048,5cdc5cdc6d5e651d4419549b759f44394c5a5cdc549b4c9b4c7b549b54dc5cdc,1,1,1,1,0,1,0,1
12161,12161,0,0110,0,26,9873712,1,00,54048,1234189,1234214,54048,4c7b445a4c5b549b43f93bb8445a54fc4cdb34593438655d6cfb3b343ad33251,1,1,1,1,0,1,0,1
12162,12162,0,0110,0,27,9873720,1,00,54048,1234190,1234215,54048,220f22502b145cfb657e23b73c3a54dd33d9549c4c5b441954bb4c9a4c9b447b,1,1,1,1,0,1,0,1
12163,12163,0,0110,0,28,9873728,1,00,54048,1234191,1234216,54048,3c394c9b54bb4c7b4c5a3bd93bf9445a443933d6441654564bd34330539063b0,1,1,1,1,0,1,0,1
12164,12164,0,0110,0,29,9873736,1,00,54048,1234192,1234217,54048,5b2d424939e7422742063984290118a018a020c118a010a010c010c018c018e0,1,1,1,1,0,1,0,1
12165,12165,0,0110,0,30,9873744,1,00,54048,1234193,1234218,54048,190029a14a653a2329a129a129a121402140298131a2316239824a244a253962,1,1,1,1,0,1,0,1
12166,12166,0,0110,0,31,9873752,1,00,54048,1234194,1234219,54048,398341e441e43962312131413162294120e0210029203181420242024a225ac5,1,1,1,1,0,0,0,1
12167,12167,0,0110,0,32,9873760,1,00,54048,1234195,1234220,54048,736841e229003181292020e020c0290118c0188018c018a018c01080108020e1,1,1,1,1,0,0,0,1
12168,12168,0,0110,0,33,9873768,1,00,54048,1234196,1234221,54048,20c03983396220a0316149e341a228e041a249c33941396228c028a0520541a4,1,1,1,1,0,0,0,1
12169,12169,0,0110,0,34,9873776,1,00,54048,1234197,1234222,54048,20a020e118a120c118c1108010800860088019221921190018e0294141e35265,1,1,1,1,0,0,0,1
12170,12170,0,0110,0,35,9873784,1,00,54048,1234198,1234223,54048,5a6552254a043982294139a241e44a2549e441a33141314141e44a2442044204,1,1,1,1,0,0,0,1
12171,12171,0,0110,0,36,9873792,1,00,54048,1234199,1234224,54048,41c4290220c1290121012101292121012941318231822940316049e252435a84,1,1,1,1,0,0,0,1
12172,12172,0,0110,0,37,9873800,1,00,54048,1234200,1234225,54048,62e552433980290028e028c028e03141290020c0210039a23982292128e01880,1,1,1,1,0,0,0,1
12173,12173,0,0110,0,38,9873808,1,00,54048,1234201,1234226,54048,18a0108018c110c1090319a62a28324a3a0a420b39a93189420b316918c610a6,1,1,1,1,0,0,0,1
12174,12174,0,0110,0,39,9873816,1,00,54048,1234202,1234227,54048,190819aa3aef3af019ec5b736bb552f242d121ad19ac42d142b1324f32904354,1,1,1,1,0,0,0,1
12175,12175,0,0110,0,40,9873824,1,00,54048,1234203,1234228,54048,22d32b5544182b96237633d7445a445a443a33b833d82b972b982b972bb8449b,1,1,1,1,0,0,0,1
12176,12176,0,0110,0,41,9873832,1,00,54048,1234204,1234229,54048,2bb834194cbb2b9723963c5a3c392b973bf9443a33b83c19445b3c193c1933d9,1,1,1,1,0,0,0,1
12177,12177,0,0110,0,42,9873840,1,00,54048,1234205,1234230,54048,3c193bf92b972b7733b833b83c192bb833d83c19445b33d91b152b772b9733b8,1,1,1,1,0,0,0,1
12178,12178,0,0110,0,43,9873848,1,00,54048,1234206,1234231,54048,2b9733d83c194c9b4c9b445a3bf933d83bf9443a3bf93bf9443a3bf93bd94c5b,1,1,1,1,0,0,0,1
12179,12179,0,0110,0,44,9873856,1,00,54048,1234207,1234232,54048,4c9b3bf933b83bf9443a3c1933b833d93bd93c1a443a3c1a443a4c7b443a443a,1,1,1,1,0,0,0,1
12180,12180,0,0110,0,45,9873864,1,00,54048,1234208,1234233,54048,445b445b3c1a443b4c5b443a443a443b441a4c7b441a4c7b443a2b9833d94c9c,1,1,1,1,0,0,0,1
12181,12181,0,0110,0,46,9873872,1,00,54048,1234209,1234234,54048,4c9c33b8443a549c549c2b77445b4cbc3c3a3c3a445a445b33b833d9441a441a,1,1,1,1,0,0,0,1
12182,12182,0,0110,0,47,9873880,1,00,54048,1234210,1234235,54048,3c1a4c9b3c3a33f93c1954dc4c7c3bd94c7c4c9c3c5a3c3a447b54dc443a2b77,1,1,1,1,0,0,0,1
12183,12183,0,0110,0,48,9873888,1,00,54048,1234211,1234236,54048,33d9445b4c9b4cbc3bf93c1a4c9b4cbc3c1a33d84c9b3c3a3c3a3c3a3c194c7b,1,1,1,1,0,0,0,1
12184,12184,0,0110,0,49,9873896,1,00,54048,1234212,1234237,54048,54dd54bc54bc4c7b5cdd651e54bc651e54dd33983bf94c5b4c7b443a445b54fd,1,1,1,1,0,0,0,1
12185,12185,0,0110,0,50,9873904,1,00,54048,1234213,1234238,54048,4cbc4c9c443a3bf94c5b549c5cfd5cdd5cfd4c9c445a3c3a445a549c5cdd5cdd,1,1,1,1,0,0,0,1
12186,12186,0,0110,0,51,9873912,1,00,54048,1234214,1234239,54048,549c4c5b3c1933b83bd954bc5cfd445a441a441a4c5a549c54bc443a3bd93bf9,1,1,1,1,0,0,0,1
12187,12187,0,0110,0,52,9873920,1,00,54048,1234215,1234240,54048,33b83c195cfd4c9b4c7b4c7b443a4c7b549c549c54bc443a3c19443a4c9b549c,1,1,1,1,0,0,0,1
12188,12188,0,0110,0,53,9873928,1,00,54048,1234216,1234241,54048,4c7b443a443a549b5cbc5cdc5cdc5cbc4c5a4c5a4c7b4c7b441a54bc4c7b4c3a,1,1,1,1,0,0,0,1
12189,12189,0,0110,0,54,9873936,1,00,54048,1234217,1234242,54048,4c5a54dc4c7b4419441954bc4c5a4c3a5cbc5cbc547b4c5b443a5cdc4c5a33b8,1,1,1,1,0,0,0,1
12190,12190,0,0110,0,55,9873944,1,00,54048,1234218,1234243,54048,64dc53964270524d394838e551676209414628e431885b516c7774fa64584395,1,1,1,1,0,0,0,1
12191,12191,0,0110,0,56,9873952,1,00,54048,1234219,1234244,54048,53f86c9a6c595b354ab24a7129ce2a4f2ad122f222b21a922af343b65cba653c,1,1,1,1,0,0,0,1
12192,12192,0,0110,0,57,9873960,1,00,54048,1234220,1234245,54048,6d3d6d5d6d5e6d5e6d5e653e653e5d1e5cbc443a3bb843f94c3a443b4c5b549c,1,1,1,1,0,0,0,1
12193,12193,0,0110,0,58,9873968,1,00,54048,1234221,1234246,54048,547c4c5b4c7b549c4c5b3bd93bd94c5b5cdd549c445b54bc5cfe653e54bd549c,1,1,1,1,0,0,0,1
12194,12194,0,0110,0,59,9873976,1,00,54048,1234222,1234247,54048,5cdd54bc4c7b4c7b54bc4c7b4c7b653e653e5cdd4c7b54dd549c54bc653e651e,1,1,1,1,0,0,0,1
12195,12195,0,0110,0,60,9873984,1,00,54048,1234223,1234248,54048,653e5cfd549c3bf9445b5d3e551d4c9b4c7b547b549b5cdc445a33d8443a6d5f,1,1,1,1,0,0,0,1
12196,12196,0,0110,0,61,9873992,1,00,54048,1234224,1234249,54048,653e2b3643974b973314335444175d1b5cdb64bb5c5a435622922ad243d55c37,1,1,1,1,0,0,0,1
12197,12197,0,0110,0,62,9874000,1,00,54048,1234225,1234250,54048,53555313218c212a522d5a4d59eb49ca39eb6bd384966bb47c165ad14a916394,1,1,1,1,0,0,0,1
12198,12198,0,0110,0,63,9874008,1,00,54048,1234226,1234251,54048,6b944291322f325163f7745963964ad43a7332d443b85cdd5cfd445b43f9441a,1,1,1,1,0,0,0,1
12199,12199,0,0110,0,63,9874016,1,00,54048,1234227,1234252,54048,54bc4c9b4c7a4c7a4c3a543a53d932b422313ad32ad322f32b764cba549a5cdb,0,1,1,1,0,0,0,1
12200,12200,0,0110,0,63,9874016,1,00,54048,1234228,1234252,54048,6d3c5cfb54db655e6d5e545a439632d332f35c59649b5c7b6cbd541b547c54bc,0,1,1,1,0,0,0,1
12201,12201,0,0110,0,63,9874016,1,00,54048,1234229,1234252,54048,549c4c7c4c7b4c5b54dc4c7b4c7b54dc549b445a549b651d5cbc4c3a4c3a4c5b,0,1,1,1,0,0,0,1
12202,12202,0,0110,0,63,9874016,1,00,54048,1234230,1234252,54048,4c5a4c9b5cdd549c443b549d5cde547c549c549c549c3bf94c5b651e4c3a5cdc,0,1,1,1,0,0,0,1
12203,12203,0,0110,0,63,9874016,1,00,54048,1234231,1234252,54048,5cdb43f74353116a31eb6b4f524a72ec834d5a2849c5836c940e5a279bef938d,0,1,1,1,0,0,0,1
12204,12204,0,0110,0,63,9874016,1,00,54048,1234232,1234252,54048,6a488b2c7aca7a8a8acc7aab8b2d8b8e72ca834c6a898b8de678d5f6b4f3b4b2,0,1,1,1,0,0,0,1
12205,12205,0,0110,0,63,9874016,1,00,54048,1234233,1234252,54048,bcd36a285186936d8b2c6a497aaaa3ce8b4c8b2b936d830b6a4859a651854985,0,1,1,1,0,0,0,1
12206,12206,0,0110,0,63,9874016,1,00,54048,1234234,1234252,54048,5a076a686a6859c6498551c75a085a0949a749875a4b628c520a49c962ad732f,0,1,1,1,0,0,0,1
12207,12207,0,0110,0,63,9874016,1,00,54048,1234235,1234252,54048,6aee72ef6ace628d41c9312739683948418849ea51ea51ea6acd8bb193d16a8c,0,1,1,1,0,0,0,1
12208,12208,0,0110,0,63,9874016,1,00,54048,1234236,1234252,54048,518838e68b4f9bf24988414772cd6aad414772cd834f6a8c7b0e51ea5a0b8390,0,1,1,1,0,0,0,1
12209,12209,0,0110,0,63,9874016,1,00,54048,1234237,1234252,54048,834f6aac51ea51c95a0a41a849a95a6c49ea396828e728e629073128396949eb,0,1,1,1,0,0,0,1
12210,12210,0,0110,0,63,9874016,1,00,54048,1234238,1234252,54048,41ea3168314841ea5ace5ace526c41ea4a2b62ce62ae41a93107520b62ae5a4c,0,1,1,1,0,0,0,1
12211,12211,0,0110,0,63,9874016,1,00,54048,1234239,1234252,54048,41aa520b6b0f49ea314862cd730e6aad624c6a4c728d7acd7acd832e8b908b8f,0,1,1,1,0,0,0,1
12212,12212,0,0110,0,63,9874016,1,00,54048,1234240,1234252,54048,72ec72ec834e834e6a8b7aed7acc51a86a4b8b6f9bf28b4f72ad8b50832f59ea,0,1,1,1,0,0,0,1
12213,12213,0,0110,0,63,9874016,1,00,54048,1234241,1234252,54048,394849ca5a4c62ad628c628c520b41895a4b628c628c49ea49a949c951e951e9,0,1,1,1,0,0,0,1
12214,12214,0,0110,0,63,9874016,1,00,54048,1234242,1234252,54048,520952096a8a6a486a068ac8c44cc42bab88ab47bb88c3a9b328bb89ab288a86,0,1,1,1,0,0,0,1
12215,12215,0,0110,0,63,9874016,1,00,54048,1234243,1234252,54048,61a3410028a049a349e520a128a13103186118414a0883cf83d0418872cd72ce,0,1,1,1,0,0,0,1
12216,12216,0,0110,0,63,9874016,1,00,54048,1234244,1234252,54048,39275a0a51c9498841885a4b5a8c5a8c7b8f730d5a49498739254124418549a5,0,1,1,1,0,0,0,1
12217,12217,0,0110,0,63,9874016,1,00,54048,1234245,1234252,54048,4164390249a56ae9940e836c620661e6490240c138e120607b29836b49227267,0,1,1,1,0,0,0,1
12218,12218,0,0110,0,63,9874016,1,00,54048,1234246,1234252,54048,6a066a06a3ac932a59c4518351c46a87936b8b0a9b4b69e538a0390152056287,0,1,1,1,0,0,0,1
12219,12219,0,0110,0,63,9874016,1,00,54048,1234247,1234252,54048,6246622672a89bedbcd1ac4f82ea726872486a2782ea9bad938d832c832c93ad,0,1,1,1,0,0,0,1
12220,12220,0,0110,0,63,9874016,1,00,54048,1234248,1234252,54048,832b59e64143622772a97b0b7b0b72ea5a0641436a47a42eb490a40e72a85184,0,1,1,1,0,0,0,1
12221,12221,0,0110,0,63,9874016,1,00,54048,1234249,1234252,54048,516372677a8859a538e130a049225184412349847b0a8bad9bee832b518551c6,0,1,1,1,0,0,0,1
12222,12222,0,0110,0,63,9874016,1,00,54048,1234250,1234252,54048,72ca834c7aea72a96a687aeab4b0b4b0a42e9bcd832b518438c151a439024984,0,1,1,1,0,0,0,1
12223,12223,0,0110,0,63,9874016,1,00,54048,1234251,1234252,54048,832ba3eeac6f9bcd7ae99bed936b938cac2e726759c4832a93ab416251e4a42d,0,1,1,1,0,0,0,1
12224,12224,0,0110,0,25,9874216,1,00,54176,1234252,1234277,54176,abcba3899b89a3caabeca3acbc4fdd74fedafedad595bcb2bcb29bce51c651c6,1,1,1,1,0,1,0,1
12225,12225,0,0110,0,26,9874224,1,00,54176,1234253,1234278,54176,51666a29830d6aab72ed8b8f7b2e51e96a4b832e728c7b0d6a8b52086aeb7b4d,1,1,1,1,0,1,0,1
12226,12226,0,0110,0,27,9874232,1,00,54176,1234254,1234279,54176,6a49830cb4d3d638e6bad638c5b6c5b6de59cdf7c5d7c5f7ce18d659cdf8de39,1,1,1,1,0,1,0,1
12227,12227,0,0110,0,28,9874240,1,00,54176,1234255,1234280,54176,d5f851e8182059e7938e834c834c93ef7b2c5227418549c651e68b8dac509bae,1,1,1,1,0,1,0,1
12228,12228,0,0110,0,29,9874248,1,00,54176,1234256,1234281,54176,6a89624851a63924416552086aab7b2c7b4d9c30a45193cf8b4d7acb82eb93ae,1,1,1,1,0,1,0,1
12229,12229,0,0110,0,30,9874256,1,00,54176,1234257,1234282,54176,acd2b574bdb5ce57de78cdf6c5b5bd53bd54d5d5e658cd759bae82cb722882eb,1,1,1,1,0,1,0,1
12230,12230,0,0110,0,31,9874264,1,00,54176,1234258,1234283,54176,936c82c9932b69e66226a48ffef9de16a450ac91bcd2c534cdb6bd34ee59cd54,1,1,1,1,0,0,0,1
12231,12231,0,0110,0,32,9874272,1,00,54176,1234259,1234284,54176,61c67ac99bcda40ea3eeb4b1c4f2cd74d5b5cdb5cdd6d5f6de38de58eefbff5d,1,1,1,1,0,0,0,1
12232,12232,0,0110,0,33,9874280,1,00,54176,1234260,1234285,54176,ee9b82ec28626a2862285a0751a56227832b72a96a07936c5a066267acf0942e,1,1,1,1,0,0,0,1
12233,12233,0,0110,0,34,9874288,1,00,54176,1234261,1234286,54176,a46f93cd7aea51a59beecd744943286062076a4759c5412340e251846a689bad,1,1,1,1,0,0,0,1
12234,12234,0,0110,0,35,9874296,1,00,54176,1234262,1234287,54176,a38d9b0b82a96a277b0ab5329c4f836c93efb4d2de38e6dade99c617bd75bd75,1,1,1,1,0,0,0,1
12235,12235,0,0110,0,36,9874304,1,00,54176,1234263,1234288,54176,c5b6ad14ce18de9ac596de18d5d7b493cd55ee79cd968bef732c7b8e62aa3985,1,1,1,1,0,0,0,1
12236,12236,0,0110,0,37,9874312,1,00,54176,1234264,1234289,54176,836dacb2bd54d5d6b4f3836d62897b4c5a6862898beeb553a4b1ad13eefbffbd,1,1,1,1,0,0,0,1
12237,12237,0,0110,0,38,9874320,1,00,54176,1234265,1234290,54176,ddf76a4828606a68832a516338e16a468b6b8b6b7ae9830a7ae97ac9938bbc90,1,1,1,1,0,0,0,1
12238,12238,0,0110,0,39,9874328,1,00,54176,1234266,1234291,54176,ac0e69e6490272689bcd7aea6a47622759e6496459c56a48620751a551c56206,1,1,1,1,0,0,0,1
12239,12239,0,0110,0,40,9874336,1,00,54176,1234267,1234292,54176,72888b4b8b2a6a2659a572678b4b8b4b6227832b93ce830b620759c672498b0b,1,1,1,1,0,0,0,1
12240,12240,0,0110,0,41,9874344,1,00,54176,1234268,1234293,54176,7aca9bcdd595ee78ff1bfefbd5d6c595c595ce17cdf7c5b6c595cdf7c5d6d659,1,1,1,1,0,0,0,1
12241,12241,0,0110,0,42,9874352,1,00,54176,1234269,1234294,54176,b55594719411834e624b620a5a0a6a8b834e8bd09c32bd36a47359e941267aed,1,1,1,1,0,0,0,1
12242,12242,0,0110,0,43,9874360,1,00,54176,1234270,1234295,54176,8b8f41a75aaa7bef6b4d52696acb9c51acf3b534b555ad34ad14a4d3b535b556,1,1,1,1,0,0,0,1
12243,12243,0,0110,0,44,9874368,1,00,54176,1234271,1234296,54176,c5979c32a452acb451e941465a0a6aac6a6c72cd6aad5a0a624b626c624c5a4b,1,1,1,1,0,0,0,1
12244,12244,0,0110,0,45,9874376,1,00,54176,1234272,1234297,54176,628c626b626b72cd72ed5a4b626b6aac7b2f72ed4147390672cd93d16a6c6a6c,1,1,1,1,0,0,0,1
12245,12245,0,0110,0,46,9874384,1,00,54176,1234273,1234298,54176,51ea5a2a72ee7b0e626b52095a4a6aac5a295a0972ab832d830c7b0c7b0c72ca,1,1,1,1,0,0,0,1
12246,12246,0,0110,0,47,9874392,1,00,54176,1234274,1234299,54176,626951e649a46267730a6a8862477b0a9bcd9bad7aa962066a67622749a449a4,1,1,1,1,0,0,0,1
12247,12247,0,0110,0,48,9874400,1,00,54176,1234275,1234300,54176,624649833901414251a459e55a266a876aa75a4651e449a34162498359c451a4,1,1,1,1,0,0,0,1
12248,12248,0,0110,0,49,9874408,1,00,54176,1234276,1234301,54176,51c451a451a459e57b0972e94142410159a361e459a3a3abc4afb3ecb3cc8267,1,1,1,1,0,0,0,1
12249,12249,0,0110,0,50,9874416,1,00,54176,1234277,1234302,54176,59a56207498538e33903392462496aaa5a0849a672cb93cf93cf626a41865a29,1,1,1,1,0,0,0,1
12250,12250,0,0110,0,51,9874424,1,00,54176,1234278,1234303,54176,72cc8b8f6a6a414651e872cc72ec5209626a51e85a285a283964290362a9a490,1,1,1,1,0,0,0,1
12251,12251,0,0110,0,52,9874432,1,00,54176,1234279,1234304,54176,a4506a693081490349646a887b0a7b2a72c959e630a139026247838b93cc8b4a,1,1,1,1,0,0,0,1
12252,12252,0,0110,0,53,9874440,1,00,54176,1234280,1234305,54176,6a466a266a267288622759e5494372877a88596359838b29830962256a6659e4,1,1,1,1,0,0,0,1
12253,12253,0,0110,0,54,9874448,1,00,54176,1234281,1234306,54176,38e0518372a7ac4d9bac40e038c0410138e1516372678b4a938c938b7aa86a26,1,1,1,1,0,0,0,1
12254,12254,0,0110,0,55,9874456,1,00,54176,1234282,1234307,54176,8309494351a46226518351626a066a26516359856a4872896a686a487ac9830a,1,1,1,1,0,0,0,1
12255,12255,0,0110,0,56,9874464,1,00,54176,1234283,1234308,54176,61c559847288832a51c530c149846ac96aa9834c8bae834c8bae8bae6aaa7b2c,1,1,1,1,0,0,0,1
12256,12256,0,0110,0,57,9874472,1,00,54176,1234284,1234309,54176,730b72eba491c575cd96cd35d5779bd059c85188410541466a8b8baf6aec628a,0,1,0,1,0,0,0,1
12257,12257,0,0110,0,57,9874472,1,00,54176,1234285,1234309,54176,5a2959e938e538e551a8620a6a4b7aed72cd624b41884188522a732e6acd4167,0,1,0,1,0,0,0,1
12258,12258,0,0110,0,57,9874472,1,00,54176,1234286,1234309,54176,51c96aac6aac626b72cd7b0e7b0e7b0e6aac49a8412651a851a8622962496229,0,1,0,1,0,0,0,1
12259,12259,0,0110,0,57,9874472,1,00,54176,1234287,1234309,54176,6a6a8b6e8b4e72ab62296a6a7acc6a4a834e93af93af7aec59e95a09622a626a,0,1,0,1,0,0,0,1
12260,12260,0,0110,0,57,9874472,1,00,54176,1234288,1234309,54176,7b0d838f730d5209498749a75a09624a7b2e8bb051e930c4624a836f49a851e9,0,1,0,1,0,0,0,1
12261,12261,0,0110,0,57,9874472,1,00,54176,1234289,1234309,54176,834f72ed5a2a520a626b628c7b4e730d6aab8bae836d9befc554ac71b471c4f3,1,1,1,1,0,0,0,1
12262,12262,0,0110,0,58,9874480,1,00,54176,1234290,1234310,54176,93af4986496572aa6248832b93ad832b9bee832b8b2b9bae8b4c830c726a4104,0,1,0,1,0,0,0,1
12263,12263,0,0110,0,58,9874480,1,00,54176,1234291,1234310,54176,5a0872ab7b2d7b2d624972cc93af832e8b8f8b8f6a6b51e851c872ed9c116a6b,0,1,0,1,0,0,0,1
12264,12264,0,0110,0,58,9874480,1,00,54176,1234292,1234310,54176,30e441667b4d83aebd75f75df75cd659c617ce18e6babd3472ab59e730813081,0,1,0,1,0,0,0,1
12265,12265,0,0110,0,58,9874480,1,00,54176,1234293,1234310,54176,8b2ce617de17bd13c555c554c575cdf7e679cdb6bd55cdd7de38d5f7c575c575,0,1,0,1,0,0,0,1
12266,12266,0,0110,0,58,9874480,1,00,54176,1234294,1234310,54176,d5d7d617ce17ce37ce37c595c575e638bc929b8e9bcec534b4d2c554cdd6c554,0,1,0,1,0,0,0,1
12267,12267,0,0110,0,58,9874480,1,00,54176,1234295,1234310,54176,ddf6c574b4d2d5f6cdf5acd18b4c4944288151c69beeb4b19c0f7b0b8b4ca3ef,1,1,1,1,0,0,0,1
12268,12268,0,0110,0,59,9874488,1,00,54176,1234296,1234311,54176,9b8d7a8a7aaa6207830bcd95f6baeedade58d638c5b6c5d6cdd7cdb6d617e659,1,1,1,1,0,0,0,1
12269,12269,0,0110,0,60,9874496,1,00,54176,1234297,1234312,54176,ee7af6dcc556a472acb393f06acc49c851e85a0959e8414651a8626a7b0d7b2d,1,1,1,1,0,0,0,1
12270,12270,0,0110,0,61,9874504,1,00,54176,1234298,1234313,54176,7b2d626b626b72cd72ed6a8c5a4b72ee6acd72ed6a8c51a738e451a772ab59e7,1,1,1,1,0,0,0,1
12271,12271,0,0110,0,62,9874512,1,00,54176,1234299,1234314,54176,5a2872aa9b6e9b2dabafc4d3d5d6acf2cdd6ff5cee799bcf6a8a9431b596b596,1,1,1,1,0,0,0,1
12272,12272,0,0110,0,63,9874520,1,00,54176,1234300,1234315,54176,cd96d5b7836d41c641a549e652075a074944490461c77aaa6a697289a42fbcf3,1,1,1,1,0,0,0,1
12273,12273,0,0110,0,63,9874528,1,00,54176,1234301,1234316,54176,c4b3ac108b0c6a2962087acc8b6e7acc6229412551c772eb6acb5a28622972ab,0,1,1,1,0,0,0,1
12274,12274,0,0110,0,63,9874528,1,00,54176,1234302,1234316,54176,a451838e522862aaacf3bd759c7183ae396520a241853965bd75ffbef73ce6ba,0,1,1,1,0,0,0,1
12275,12275,0,0110,0,63,9874528,1,00,54176,1234303,1234316,54176,834c202041238b6ca3ee7268516440e151637aa8936bac0e7268200049028b2b,0,1,1,1,0,0,0,1
12276,12276,0,0110,0,63,9874528,1,00,54176,1234304,1234316,54176,ac4fac4fbcf19bed9bacc4f1b48f82c87a677a6769c55122514351637287934b,0,1,1,1,0,0,0,1
12277,12277,0,0110,0,63,9874528,1,00,54176,1234305,1234316,54176,a34b82469b4abc6fa3ec8b2982c8722669e57a67934ba3cdbcb1ac9093eeacd1,0,1,1,1,0,0,0,1
12278,12278,0,0110,0,63,9874528,1,00,54176,1234306,1234316,54176,f73bde78a4f2c637f77cce17ac91ee79f6bad5b6cd75bcf37aca51c66a686a48,0,1,1,1,0,0,0,1
12279,12279,0,0110,0,63,9874528,1,00,54176,1234307,1234316,54176,7aca7aea7aea834c6a6859c58b4b72886a27ac0ec533d5f6de77e657ddf6d595,0,1,1,1,0,0,0,1
12280,12280,0,0110,0,63,9874528,1,00,54176,1234308,1234316,54176,bcd2c533b4b1c553de36b4f19c2e832a51a5830abcd1cd33ac2fac2fb471ac0f,0,1,1,1,0,0,0,1
12281,12281,0,0110,0,63,9874528,1,00,54176,1234309,1234316,54176,ac0fabcea3adb44fd5129b4a8267b3ccbc0d69c438606a05b48fc4f2ac4fac2f,0,1,1,1,0,0,0,1
12282,12282,0,0110,0,63,9874528,1,00,54176,1234310,1234316,54176,8b0ba3ceac2f834cd5f6ffdeff3b9beebc71c49169e672896a8851e6412338e2,0,1,1,1,0,0,0,1
12283,12283,0,0110,0,63,9874528,1,00,54176,1234311,1234316,54176,38a130a16a687b0a51c538c238a1412341435a068b6ca44fa3ee72a993cd9bee,0,1,1,1,0,0,0,1
12284,12284,0,0110,0,63,9874528,1,00,54176,1234312,1234316,54176,ac0ed533bc30934c834c62688bad9c50734b734c72ca6a288b2cac71ac108b4c,0,1,1,1,0,0,0,1
12285,12285,0,0110,0,63,9874528,1,00,54176,1234313,1234316,54176,9bcf8b6d836db4d2e6388b2c38a26a28724982ca7a8a61c769c769e761c66a07,0,1,1,1,0,0,0,1
12286,12286,0,0110,0,63,9874528,1,00,54176,1234314,1234316,54176,82eb7aaa61c67aaa934c8b2c82aa7a8a82eb6a6972ab93efc596e69af6dbeebb,0,1,1,1,0,0,0,1
12287,12287,0,0110,0,63,9874528,1,00,54176,1234315,1234316,54176,8bef1841080028e352075a285a486aeba4b1e6b9de79e699ff5cff9dde17b4d1,0,1,1,1,0,0,0,1
12288,12288,0,0110,0,25,9874728,1,00,54304,1234316,1234341,54304,a44e93cb7b088369a46c93a9a42a9c097b057ae48b66832559e05a0072c48325,1,1,1,1,0,1,0,1
12289,12289,0,0110,0,26,9874736,1,00,54304,1234317,1234342,54304,72c372a293e7acaaa4289bc88b4672846a22496059c07ae472c4622252026aa5,1,1,1,1,0,1,0,1
12290,12290,0,0110,0,27,9874744,1,00,54304,1234318,1234343,54304,72c573048b8793c893c89c08a46aa4498b867b05938783269bc8bcac9ba88b47,1,1,1,1,0,1,0,1
12291,12291,0,0110,0,28,9874752,1,00,54304,1234319,1234344,54304,82e67ae6830672647265830772a662044141416251a35a255a05414230e03942,1,1,1,1,0,1,0,1
12292,12292,0,0110,0,29,9874760,1,00,54304,1234320,1234345,54304,49c34182312139414161394131204160522249c1312031004140496059e17ae4,1,1,1,1,0,1,0,1
12293,12293,0,0110,0,30,9874768,1,00,54304,1234321,1234346,54304,832483048b459bc7ac4a8b6762026a247aa6938a8b4a622672679bccac4e832a,1,1,1,1,0,1,0,1
12294,12294,0,0110,0,31,9874776,1,00,54304,1234322,1234347,54304,622651845a067ae96a68622772a86aa85a266ac8ac90e677ff7bffbdff5cde17,1,1,1,1,0,0,0,1
12295,12295,0,0110,0,32,9874784,1,00,54304,1234323,1234348,54304,7ac940e240c261e68b2bb44fc4d2a3ee82a9722761e559c46205b48fddb3c4f1,1,1,1,1,0,0,0,1
12296,12296,0,0110,0,33,9874792,1,00,54304,1234324,1234349,54304,a3cc6a06514361e5830a834b832b93cdd5d6ee99eebaf6fbff7dff3ce6baeefb,1,1,1,1,0,0,0,1
12297,12297,0,0110,0,34,9874800,1,00,54304,1234325,1234350,54304,f6fbff1cff3cf71cf71bf71be6bade38ee9aff5dff7dde38acd394109410acf3,1,1,1,1,0,0,0,1
12298,12298,0,0110,0,35,9874808,1,00,54304,1234326,1234351,54304,d659ef1ceefbd617d5d6de17d575b4708b2b9badbcf2acb2acd2bd75b575bd96,1,1,1,1,0,0,0,1
12299,12299,0,0110,0,36,9874816,1,00,54304,1234327,1234352,54304,d618eebad617c575d5d6ee98cd948b6b4122494261e47a877aa76a257aa7936a,1,1,1,1,0,0,0,1
12300,12300,0,0110,0,37,9874824,1,00,54304,1234328,1234353,54304,9b6a82e8622549835a26bd32f71ad5f58bcd622662266a866a6572e7a48cbd2f,1,1,1,1,0,0,0,1
